Date,DOSat
23/11/2008,8.945836221
24/11/2008,9.03145241
25/11/2008,8.995394259
26/11/2008,9.045226837
27/11/2008,8.945836221
28/11/2008,8.839114459
29/11/2008,9.012546817
30/11/2008,9.055571442
1/12/2008,8.974854273
2/12/2008,8.822291974
3/12/2008,8.777031015
4/12/2008,8.713723506
5/12/2008,8.835747398
6/12/2008,8.790417408
7/12/2008,8.817251475
8/12/2008,8.787068897
9/12/2008,8.761995688
10/12/2008,8.756989638
11/12/2008,8.741988643
12/12/2008,8.792092142
13/12/2008,8.817251475
14/12/2008,8.871165603
15/12/2008,8.942428506
16/12/2008,8.85090928
17/12/2008,8.813892742
18/12/2008,8.842482803
19/12/2008,8.839114459
20/12/2008,8.835747398
21/12/2008,8.778703199
22/12/2008,8.688859582
23/12/2008,8.619617389
24/12/2008,8.616333941
25/12/2008,8.559075631
26/12/2008,8.510300023
27/12/2008,8.376797632
28/12/2008,8.272135493
29/12/2008,8.284751838
30/12/2008,8.329060771
31/12/2008,8.37201166
1/01/2009,8.336997981
2/01/2009,8.367228422
3/01/2009,8.452136058
4/01/2009,8.463414499
5/01/2009,8.383183184
6/01/2009,8.370416943
7/01/2009,8.402369062
8/01/2009,8.403969866
9/01/2009,8.471479742
10/01/2009,8.479552671
11/01/2009,8.405570975
12/01/2009,8.383183184
13/01/2009,8.39756848
14/01/2009,8.332234748
15/01/2009,8.189036089
16/01/2009,8.43123024
17/01/2009,8.419994687
18/01/2009,8.407172388
19/01/2009,8.42480809
20/01/2009,8.235970417
21/01/2009,8.302130738
22/01/2009,8.38158634
23/01/2009,8.37201166
24/01/2009,8.344942755
25/01/2009,8.217164492
26/01/2009,8.171893931
27/01/2009,8.193717461
28/01/2009,8.179681368
29/01/2009,8.089801524
30/01/2009,7.981119559
31/01/2009,7.893421549
1/02/2009,7.842461072
2/02/2009,7.763678049
3/02/2009,7.766636574
4/02/2009,7.644800146
5/02/2009,7.596891856
6/02/2009,7.614278216
7/02/2009,7.633158344
8/02/2009,7.751855215
9/02/2009,7.857415199
10/02/2009,8.057502922
11/02/2009,8.267409318
12/02/2009,8.410376131
13/02/2009,8.528152054
14/02/2009,8.685549757
15/02/2009,8.773687603
16/02/2009,8.829017123
17/02/2009,8.849223343
18/02/2009,8.829017123
19/02/2009,8.718704822
20/02/2009,8.563968541
21/02/2009,8.555815244
22/02/2009,8.557445282
23/02/2009,8.471479742
24/02/2009,8.450526079
25/02/2009,8.495721614
26/02/2009,8.537905305
27/02/2009,8.521656078
28/02/2009,8.524903447
1/03/2009,8.539531931
2/03/2009,8.606491097
3/03/2009,8.662416258
4/03/2009,8.665717267
5/03/2009,8.732002258
6/03/2009,8.807179114
7/03/2009,8.840798471
8/03/2009,8.855969021
9/03/2009,8.886388263
10/03/2009,8.869475807
11/03/2009,8.905029213
12/03/2009,8.862719841
13/03/2009,8.778703199
14/03/2009,8.639344374
15/03/2009,8.59502199
16/03/2009,8.707086177
17/03/2009,8.755321591
18/03/2009,8.772016375
19/03/2009,8.7670046
20/03/2009,8.735329785
21/03/2009,8.761995688
22/03/2009,8.756989638
23/03/2009,8.768674873
24/03/2009,8.773687603
25/03/2009,8.854282119
26/03/2009,8.692170668
27/03/2009,8.740323453
28/03/2009,8.78539512
29/03/2009,8.768674873
30/03/2009,8.778703199
31/03/2009,8.802147249
1/04/2009,8.812213855
2/04/2009,8.792092142
3/04/2009,8.741988643
4/04/2009,8.768674873
5/04/2009,8.898246166
6/04/2009,8.954361189
7/04/2009,9.041781262
8/04/2009,9.10573739
9/04/2009,9.143979616
10/04/2009,9.126576916
11/04/2009,9.187631683
12/04/2009,9.185881606
13/04/2009,9.203397389
14/04/2009,9.245571659
15/04/2009,9.220946571
16/04/2009,9.302104801
17/04/2009,9.371472152
18/04/2009,9.350073435
19/04/2009,9.414416619
20/04/2009,9.405453657
21/04/2009,9.42518345
22/04/2009,9.437760315
23/04/2009,9.426979118
24/04/2009,9.466570493
25/04/2009,9.473786769
26/04/2009,9.52445496
27/04/2009,9.595480413
28/04/2009,9.657832047
29/04/2009,9.687314027
30/04/2009,9.707635078
1/05/2009,9.698392957
2/05/2009,9.726145748
3/05/2009,9.753977956
4/05/2009,9.783753436
5/05/2009,9.819229896
6/05/2009,9.841702332
7/05/2009,9.869865215
8/05/2009,9.892453535
9/05/2009,9.924542177
10/05/2009,9.968121962
11/05/2009,9.95483833
12/05/2009,9.960529146
13/05/2009,9.990935154
14/05/2009,9.996646605
15/05/2009,10.03289503
16/05/2009,10.03289503
17/05/2009,10.00617295
18/05/2009,9.989032062
19/05/2009,9.964324831
20/05/2009,9.994742426
21/05/2009,9.992838608
22/05/2009,9.977621121
23/05/2009,9.990935154
24/05/2009,10.00236132
25/05/2009,9.979522039
26/05/2009,9.932107561
27/05/2009,9.97002107
28/05/2009,9.992838608
29/05/2009,10.05968847
30/05/2009,10.1038617
31/05/2009,10.14629584
1/06/2009,10.20056078
2/06/2009,10.21806464
3/06/2009,10.21806464
4/06/2009,10.19861776
5/06/2009,10.22975057
6/06/2009,10.22001137
7/06/2009,10.21611829
8/06/2009,10.25902388
9/06/2009,10.30014731
10/06/2009,10.35523509
11/06/2009,10.38882488
12/06/2009,10.45433994
13/06/2009,10.54635389
14/06/2009,10.57451856
15/06/2009,10.57854822
16/06/2009,10.55439327
17/06/2009,10.54635389
18/06/2009,10.57854822
19/06/2009,10.61084082
20/06/2009,10.62499981
21/06/2009,10.63715113
22/06/2009,10.61488432
23/06/2009,10.63512495
24/06/2009,10.67165539
25/06/2009,10.69404129
26/06/2009,10.68996763
27/06/2009,10.6960787
28/06/2009,10.67979029
29/06/2009,10.67979029
30/06/2009,10.65337451
1/07/2009,10.62095246
2/07/2009,10.62904871
3/07/2009,10.64120466
4/07/2009,10.62297594
5/07/2009,10.59468221
6/07/2009,10.60275844
7/07/2009,10.62095246
8/07/2009,10.66352668
9/07/2009,10.68386006
10/07/2009,10.71443285
11/07/2009,10.7348633
12/07/2009,10.75123571
13/07/2009,10.77584114
14/07/2009,10.78611002
15/07/2009,10.82109746
16/07/2009,10.80667715
17/07/2009,10.82728349
18/07/2009,10.8582667
19/07/2009,10.87275585
20/07/2009,10.86654385
21/07/2009,10.8582667
22/07/2009,10.8417313
23/07/2009,10.8417313
24/07/2009,10.81903624
25/07/2009,10.85413048
26/07/2009,10.85619839
27/07/2009,10.86447397
28/07/2009,10.85206297
29/07/2009,10.82315908
30/07/2009,10.79638869
31/07/2009,10.77789414
1/08/2009,10.75738179
2/08/2009,10.76763308
3/08/2009,10.75738179
4/08/2009,10.7083113
5/08/2009,10.70219325
6/08/2009,10.67165539
7/08/2009,10.64931635
8/08/2009,10.61286238
9/08/2009,10.60477846
10/08/2009,10.61084082
11/08/2009,10.6391777
12/08/2009,10.63512495
13/08/2009,10.56243879
14/08/2009,10.57451856
15/08/2009,10.48625338
16/08/2009,10.45433994
17/08/2009,10.40268762
18/08/2009,10.38882488
19/08/2009,10.33749625
20/08/2009,10.3473474
21/08/2009,10.32372038
22/08/2009,10.33355841
23/08/2009,10.34537642
24/08/2009,10.30799902
25/08/2009,10.30014731
26/08/2009,10.33355841
27/08/2009,10.32372038
28/08/2009,10.28054421
29/08/2009,10.30407242
30/08/2009,10.28642122
31/08/2009,10.31192711
1/09/2009,10.30799902
2/09/2009,10.28838097
3/09/2009,10.21222669
4/09/2009,10.19279091
5/09/2009,10.2141723
6/09/2009,10.1830869
7/09/2009,10.20833657
8/09/2009,10.18502697
9/09/2009,10.14629584
10/09/2009,10.14629584
11/09/2009,10.14629584
12/09/2009,10.11541702
13/09/2009,10.09039718
14/09/2009,9.987129333
15/09/2009,9.966223215
16/09/2009,9.901880586
17/09/2009,9.811750493
18/09/2009,9.822971735
19/09/2009,9.809881532
20/09/2009,9.740979695
21/09/2009,9.66887726
22/09/2009,9.770715495
23/09/2009,9.744691715
24/09/2009,9.724293094
25/09/2009,9.722440793
26/09/2009,9.735414316
27/09/2009,9.830459692
28/09/2009,9.867985184
29/09/2009,9.88115292
30/09/2009,9.869865215
1/10/2009,9.869865215
2/10/2009,9.80240925
3/10/2009,9.883035459
4/10/2009,9.892453535
5/10/2009,9.875507455
6/10/2009,9.839827666
7/10/2009,9.88115292
8/10/2009,9.915093552
9/10/2009,9.894338227
10/10/2009,9.87362635
11/10/2009,9.854834996
12/10/2009,9.787481756
13/10/2009,9.739124215
14/10/2009,9.806144679
15/10/2009,9.80240925
16/10/2009,9.804276787
17/10/2009,9.798675243
18/10/2009,9.787481756
19/10/2009,9.643124721
20/10/2009,9.548071503
21/10/2009,9.394709365
22/10/2009,9.3322785
23/10/2009,9.367902302
24/10/2009,9.219190148
25/10/2009,9.123100353
26/10/2009,9.247333108
27/10/2009,9.328723579
28/10/2009,9.164906664
29/10/2009,8.959480069
30/10/2009,8.793767195
31/10/2009,8.550926993
1/11/2009,8.495721614
2/11/2009,8.351304025
3/11/2009,8.45857904
4/11/2009,8.563968541
5/11/2009,8.581933153
6/11/2009,8.549298196
7/11/2009,8.539531931
8/11/2009,8.5525561
9/11/2009,8.59502199
10/11/2009,8.48440012
11/11/2009,8.383183184
12/11/2009,8.264260035
13/11/2009,8.142369225
14/11/2009,8.063645079
15/11/2009,7.929592897
16/11/2009,7.867900052
17/11/2009,7.937149433
18/11/2009,7.994814926
19/11/2009,8.057502922
20/11/2009,8.036042192
21/11/2009,8.088260564
22/11/2009,8.210905398
23/11/2009,8.344942755
24/11/2009,8.376797632
25/11/2009,8.476322576
26/11/2009,8.521656078
27/11/2009,8.599935449
28/11/2009,8.603212649
29/11/2009,8.678933889
30/11/2009,8.765334645
1/12/2009,8.805501506
2/12/2009,8.760326687
3/12/2009,8.675627845
4/12/2009,8.672323061
5/12/2009,8.683895317
6/12/2009,8.659116506
7/12/2009,8.516787343
8/12/2009,8.486016552
9/12/2009,8.56070629
10/12/2009,8.529776822
11/12/2009,8.586839129
12/12/2009,8.621259583
13/12/2009,8.614692685
14/12/2009,8.613051743
15/12/2009,8.58029845
16/12/2009,8.445697983
17/12/2009,8.349713253
18/12/2009,8.33382219
19/12/2009,8.357670144
20/12/2009,8.365634617
21/12/2009,8.306876762
22/12/2009,8.324302073
23/12/2009,8.237539519
24/12/2009,8.242248619
25/12/2009,8.273711484
26/12/2009,8.364041115
27/12/2009,8.384780333
28/12/2009,8.387975543
29/12/2009,8.370416943
30/12/2009,8.306876762
31/12/2009,8.198401509
1/01/2010,8.07132936
2/01/2010,8.034511472
3/01/2010,8.059038022
4/01/2010,8.103683386
5/01/2010,8.094426167
6/01/2010,8.082099657
7/01/2010,8.168781032
8/01/2010,8.190596249
9/01/2010,8.10059647
10/01/2010,7.962895558
11/01/2010,7.882902687
12/01/2010,7.851430129
13/01/2010,7.812638144
14/01/2010,7.876898203
15/01/2010,7.943199846
16/01/2010,7.984160945
17/01/2010,8.049831804
18/01/2010,8.220295829
19/01/2010,8.354486478
20/01/2010,8.411978461
21/01/2010,8.426413168
22/01/2010,8.452136058
23/01/2010,8.408774107
24/01/2010,8.359262431
25/01/2010,8.335409934
26/01/2010,8.283173743
27/01/2010,8.24696041
28/01/2010,8.192156706
29/01/2010,8.117589068
30/01/2010,8.103683386
31/01/2010,8.173450825
1/02/2010,8.142369225
2/02/2010,8.139267574
3/02/2010,8.103683386
4/02/2010,8.088260564
5/02/2010,8.108315964
6/02/2010,8.142369225
7/02/2010,8.196839862
8/02/2010,8.181239746
9/02/2010,8.117589068
10/02/2010,8.005483123
11/02/2010,7.849934574
12/02/2010,7.68715072
13/02/2010,7.715024777
14/02/2010,7.750378627
15/02/2010,7.839473663
16/02/2010,8.005483123
17/02/2010,8.051365443
18/02/2010,8.092884326
19/02/2010,8.126872777
20/02/2010,8.129969706
21/02/2010,8.133067814
22/02/2010,8.151681274
23/02/2010,8.164113908
24/02/2010,8.189036089
25/02/2010,8.24067862
26/02/2010,8.284751838
27/02/2010,8.306876762
28/02/2010,8.237539519
1/03/2010,8.231264905
2/03/2010,8.319546094
3/03/2010,8.442480785
4/03/2010,8.500578307
5/03/2010,8.549298196
6/03/2010,8.550926993
7/03/2010,8.585203492
8/03/2010,8.664066606
9/03/2010,8.728675999
10/03/2010,8.795442568
11/03/2010,8.849223343
12/03/2010,8.908422676
13/03/2010,8.889774622
14/03/2010,8.859343788
15/03/2010,8.829017123
16/03/2010,8.746986117
17/03/2010,8.64922479
18/03/2010,8.616333941
19/03/2010,8.490867697
20/03/2010,8.444089231
21/03/2010,8.395968896
22/03/2010,8.340174983
23/03/2010,8.370416943
24/03/2010,8.461802372
25/03/2010,8.655818011
26/03/2010,8.763665007
27/03/2010,8.807179114
28/03/2010,8.777031015
29/03/2010,8.713723506
30/03/2010,8.631119316
31/03/2010,8.606491097
1/04/2010,8.680587384
2/04/2010,8.782048522
3/04/2010,8.835747398
4/04/2010,8.915213481
5/04/2010,8.950950227
6/04/2010,8.961187013
7/04/2010,8.998822157
8/04/2010,9.029732083
9/04/2010,8.991967666
10/04/2010,8.959480069
11/04/2010,8.964601875
12/04/2010,9.028012083
13/04/2010,9.124838469
14/04/2010,9.194635327
15/04/2010,9.261436788
16/04/2010,9.3322785
17/04/2010,9.387553323
18/04/2010,9.409037817
19/04/2010,9.405453657
20/04/2010,9.378615936
21/04/2010,9.307422474
22/04/2010,9.266731212
23/04/2010,9.156181247
24/04/2010,9.100534948
25/04/2010,9.038337
26/04/2010,9.064200983
27/04/2010,9.100534948
28/04/2010,9.140496424
29/04/2010,9.264966068
30/04/2010,9.378615936
1/05/2010,9.435962593
2/05/2010,9.448553843
3/05/2010,9.491851534
4/05/2010,9.513574727
5/05/2010,9.553529786
6/05/2010,9.617440772
7/05/2010,9.622938711
8/05/2010,9.657832047
9/05/2010,9.698392957
10/05/2010,9.713184577
11/05/2010,9.731705829
12/05/2010,9.770715495
13/05/2010,9.830459692
14/05/2010,9.867985184
15/05/2010,9.911316621
16/05/2010,10.01570837
17/05/2010,10.12698555
18/05/2010,10.22390594
19/05/2010,10.24730452
20/05/2010,10.23169952
21/05/2010,10.23559854
22/05/2010,10.26880026
23/05/2010,10.25316253
24/05/2010,10.24730452
25/05/2010,10.22585378
26/05/2010,10.20639207
27/05/2010,10.1869674
28/05/2010,10.1869674
29/05/2010,10.16564296
30/05/2010,10.13470525
31/05/2010,10.13470525
1/06/2010,10.15789969
2/06/2010,10.1889082
3/06/2010,10.19279091
4/06/2010,10.22390594
5/06/2010,10.24925682
6/06/2010,10.28446184
7/06/2010,10.31978779
8/06/2010,10.37498061
9/06/2010,10.43444338
10/06/2010,10.49424695
11/06/2010,10.53631327
12/06/2010,10.56042683
13/06/2010,10.59266412
14/06/2010,10.62297594
15/06/2010,10.62499981
16/06/2010,10.67979029
17/06/2010,10.70015468
18/06/2010,10.68996763
19/06/2010,10.67368853
20/06/2010,10.65946465
21/06/2010,10.63715113
22/06/2010,10.61488432
23/06/2010,10.58459558
24/06/2010,10.59064641
25/06/2010,10.56646384
26/06/2010,10.56847695
27/06/2010,10.59871956
28/06/2010,10.63309915
29/06/2010,10.67775598
30/06/2010,10.74304638
1/07/2010,10.7820013
2/07/2010,10.83760139
3/07/2010,10.90594657
4/07/2010,10.9663632
5/07/2010,11.00822474
6/07/2010,11.07764593
7/07/2010,11.1475049
8/07/2010,11.16450665
9/07/2010,11.18792641
10/07/2010,11.21139529
11/07/2010,11.16876114
12/07/2010,11.12840888
13/07/2010,11.10299839
14/07/2010,11.0565631
15/07/2010,11.01241968
16/07/2010,10.97054218
17/07/2010,10.9225799
18/07/2010,10.8976394
19/07/2010,10.8955636
20/07/2010,10.88726434
21/07/2010,10.87897141
22/07/2010,10.87897141
23/07/2010,10.87275585
24/07/2010,10.85413048
25/07/2010,10.82934628
26/07/2010,10.83553702
27/07/2010,10.83347305
28/07/2010,10.84792912
29/07/2010,10.87068479
30/07/2010,10.81903624
31/07/2010,10.80667715
1/08/2010,10.79022031
2/08/2010,10.76968451
3/08/2010,10.76148114
4/08/2010,10.72464321
5/08/2010,10.74100003
6/08/2010,10.80256059
7/08/2010,10.82934628
8/08/2010,10.86033539
9/08/2010,10.90386918
10/08/2010,10.91010253
11/08/2010,10.88311709
12/08/2010,10.85206297
13/08/2010,10.82934628
14/08/2010,10.77173633
15/08/2010,10.74714026
16/08/2010,10.75328401
17/08/2010,10.76968451
18/08/2010,10.75943127
19/08/2010,10.7328185
20/08/2010,10.71239195
21/08/2010,10.72873008
22/08/2010,10.69404129
23/08/2010,10.67979029
24/08/2010,10.6960787
25/08/2010,10.7205579
26/08/2010,10.7348633
27/08/2010,10.72260036
28/08/2010,10.70219325
29/08/2010,10.66759026
30/08/2010,10.64120466
31/08/2010,10.61286238
1/09/2010,10.56646384
2/09/2010,10.49624629
3/09/2010,10.44040837
4/09/2010,10.40268762
5/09/2010,10.35720795
6/09/2010,10.36312878
7/09/2010,10.33552714
8/09/2010,10.31978779
9/09/2010,10.2962237
10/09/2010,10.25120949
11/09/2010,10.20639207
12/09/2010,10.20250417
13/09/2010,10.1889082
14/09/2010,10.14436316
15/09/2010,10.08271123
16/09/2010,10.0769506
17/09/2010,10.09424235
18/09/2010,10.1019371
19/09/2010,10.11734419
20/09/2010,10.12505654
21/09/2010,10.17726893
22/09/2010,10.15403027
23/09/2010,10.07503113
24/09/2010,10.03480648
25/09/2010,10.00998603
26/09/2010,9.951046259
27/09/2010,9.883035459
28/09/2010,9.817359511
29/09/2010,9.822971735
30/09/2010,9.877388918
1/10/2010,9.886801613
2/10/2010,9.858590404
3/10/2010,9.826715001
4/10/2010,9.755836266
5/10/2010,9.633944018
6/10/2010,9.528084468
7/10/2010,9.453955235
8/10/2010,9.497277678
9/10/2010,9.555349907
10/10/2010,9.548071503
11/10/2010,9.490043509
12/10/2010,9.400079976
13/10/2010,9.305649579
14/10/2010,9.273795152
15/10/2010,9.28263265
16/10/2010,9.344731395
17/10/2010,9.511762564
18/10/2010,9.580868038
19/10/2010,9.613777225
20/10/2010,9.611945975
21/10/2010,9.513574727
22/10/2010,9.383977347
23/10/2010,9.287939191
24/10/2010,9.22797561
25/10/2010,9.240289324
26/10/2010,9.233250906
27/10/2010,9.175388141
28/10/2010,9.095335478
29/10/2010,9.126576916
30/10/2010,9.078025357
31/10/2010,9.064200983
1/11/2010,9.170145905
2/11/2010,9.233250906
3/11/2010,9.28440116
4/11/2010,9.342951393
5/11/2010,9.375043364
6/11/2010,9.348292416
7/11/2010,9.254382261
8/11/2010,9.157925665
9/11/2010,9.084945449
10/11/2010,9.010830091
11/11/2010,8.93221315
12/11/2010,8.889774622
13/11/2010,8.79879427
14/11/2010,8.857656244
15/11/2010,8.913515295
16/11/2010,8.910119892
17/11/2010,8.935616971
18/11/2010,8.920309982
19/11/2010,8.893162271
20/11/2010,8.888081281
21/11/2010,8.844167457
22/11/2010,8.735329785
23/11/2010,8.621259583
24/11/2010,8.48925034
25/11/2010,8.43123024
26/11/2010,8.411978461
27/11/2010,8.37360668
28/11/2010,8.403969866
29/11/2010,8.573762753
30/11/2010,8.780375701
1/12/2010,8.861031654
2/12/2010,8.832381619
3/12/2010,8.770345465
4/12/2010,8.621259583
5/12/2010,8.453746343
6/12/2010,8.298968229
7/12/2010,8.24067862
8/12/2010,8.251674895
9/12/2010,8.280018455
10/12/2010,8.335409934
11/12/2010,8.360855023
12/12/2010,8.43123024
13/12/2010,8.494103334
14/12/2010,8.523279608
15/12/2010,8.45857904
16/12/2010,8.37360668
17/12/2010,8.411978461
18/12/2010,8.450526079
19/12/2010,8.482783996
20/12/2010,8.586839129
21/12/2010,8.758658004
22/12/2010,8.876236923
23/12/2010,8.872770138
24/12/2010,8.869304706
25/12/2010,8.865840628
26/12/2010,8.862377903
27/12/2010,8.85891653
28/12/2010,8.855456511
29/12/2010,8.851997842
30/12/2010,8.848540523
31/12/2010,8.845084555
1/01/2011,8.841629937
2/01/2011,8.838176667
3/01/2011,8.834724747
4/01/2011,8.831274175
5/01/2011,8.82782495
6/01/2011,8.824377073
7/01/2011,8.820930542
8/01/2011,8.817485359
9/01/2011,8.81404152
10/01/2011,8.810599026
11/01/2011,8.807157877
12/01/2011,8.803718071
13/01/2011,8.800279609
14/01/2011,8.79684249
15/01/2011,8.793406714
16/01/2011,8.789972279
17/01/2011,8.786539186
18/01/2011,8.783107433
19/01/2011,8.779677021
20/01/2011,8.776247951
21/01/2011,8.772820218
22/01/2011,8.769393824
23/01/2011,8.765968768
24/01/2011,8.762545049
25/01/2011,8.759122668
26/01/2011,8.755701624
27/01/2011,8.752281916
28/01/2011,8.748863543
29/01/2011,8.745446506
30/01/2011,8.742030803
31/01/2011,8.738616436
1/02/2011,8.735203401
2/02/2011,8.731791698
3/02/2011,8.728381329
4/02/2011,8.724972291
5/02/2011,8.721564585
6/02/2011,8.718158209
7/02/2011,8.714753164
8/02/2011,8.711349449
9/02/2011,8.707947064
10/02/2011,8.704546007
11/02/2011,8.70114628
12/02/2011,8.69774788
13/02/2011,8.694350806
14/02/2011,8.69095506
15/02/2011,8.68756064
16/02/2011,8.684167545
17/02/2011,8.680775776
18/02/2011,8.677385332
19/02/2011,8.673996211
20/02/2011,8.670608415
21/02/2011,8.667221941
22/02/2011,8.663836791
23/02/2011,8.660452964
24/02/2011,8.657070457
25/02/2011,8.653689271
26/02/2011,8.650309406
27/02/2011,8.64693086
28/02/2011,8.643553635
1/03/2011,8.640177728
2/03/2011,8.63680314
3/03/2011,8.63342987
4/03/2011,8.630057917
5/03/2011,8.626687281
6/03/2011,8.623317964
7/03/2011,8.619949961
8/03/2011,8.616583273
9/03/2011,8.6132179
10/03/2011,8.609853842
11/03/2011,8.606491097
12/03/2011,8.642636591
13/03/2011,8.494103334
14/03/2011,8.351304025
15/03/2011,8.298968229
16/03/2011,8.284751838
17/03/2011,8.25953836
18/03/2011,8.3528951
19/03/2011,8.511921389
20/03/2011,8.629475245
21/03/2011,8.613051743
22/03/2011,8.578664059
23/03/2011,8.619617389
24/03/2011,8.782048522
25/03/2011,8.944132201
26/03/2011,9.074567288
27/03/2011,9.1614155
28/03/2011,9.192883915
29/03/2011,9.114414737
30/03/2011,8.96972661
31/03/2011,8.872855721
1/04/2011,8.930511725
2/04/2011,9.041781262
3/04/2011,9.119625114
4/04/2011,9.208658634
5/04/2011,9.264966068
6/04/2011,9.257908853
7/04/2011,9.21743406
8/04/2011,9.138755325
9/04/2011,9.078025357
10/04/2011,9.076296158
11/04/2011,9.180633374
12/04/2011,9.348292416
13/04/2011,9.457557878
14/04/2011,9.473786769
15/04/2011,9.392919843
16/04/2011,9.326946627
17/04/2011,9.319842201
18/04/2011,9.362550075
19/04/2011,9.400079976
20/04/2011,9.366117886
21/04/2011,9.309195707
22/04/2011,9.28263265
23/04/2011,9.3322785
24/04/2011,9.428775129
25/04/2011,9.464767283
26/04/2011,9.475591697
27/04/2011,9.457557878
28/04/2011,9.428775129
29/04/2011,9.426979118
30/04/2011,9.453955235
1/05/2011,9.466570493
2/05/2011,9.491851534
3/05/2011,9.535347636
4/05/2011,9.589998163
5/05/2011,9.635779459
6/05/2011,9.679935106
7/05/2011,9.742835528
8/05/2011,9.791211497
9/05/2011,9.80240925
10/05/2011,9.82484319
11/05/2011,9.915093552
12/05/2011,10.00236132
13/05/2011,10.04628282
14/05/2011,10.06160503
15/05/2011,10.10578667
16/05/2011,10.1482289
17/05/2011,10.21028144
18/05/2011,10.26488859
19/05/2011,10.28642122
20/05/2011,10.27858595
21/05/2011,10.27075665
22/05/2011,10.24925682
23/05/2011,10.20444793
24/05/2011,10.19861776
25/05/2011,10.24144986
26/05/2011,10.32568724
27/05/2011,10.37498061
28/05/2011,10.38882488
29/05/2011,10.38486749
30/05/2011,10.39278377
31/05/2011,10.39278377
1/06/2011,10.4185534
2/06/2011,10.45234858
3/06/2011,10.45035759
4/06/2011,10.43643133
5/06/2011,10.41061748
6/06/2011,10.42649536
7/06/2011,10.43444338
8/06/2011,10.45234858
9/06/2011,10.5162607
10/06/2011,10.60477846
11/06/2011,10.66962263
12/06/2011,10.68793139
13/06/2011,10.72873008
14/06/2011,10.77378854
15/06/2011,10.80050289
16/06/2011,10.81903624
17/06/2011,10.83760139
18/06/2011,10.85413048
19/06/2011,10.86033539
20/06/2011,10.8417313
21/06/2011,10.82109746
22/06/2011,10.81697541
23/06/2011,10.84586279
24/06/2011,10.82109746
25/06/2011,10.80256059
26/06/2011,10.82109746
27/06/2011,10.85206297
28/06/2011,10.84379685
29/06/2011,10.8582667
30/06/2011,10.87897141
1/07/2011,10.83760139
2/07/2011,10.80050289
3/07/2011,10.79227605
4/07/2011,10.75533271
5/07/2011,10.76558204
6/07/2011,10.81079527
7/07/2011,10.84792912
8/07/2011,10.87482731
9/07/2011,10.91841919
10/07/2011,10.95383581
11/07/2011,10.9517493
12/07/2011,10.9663632
13/07/2011,10.99983967
14/07/2011,11.022914
15/07/2011,11.03762286
16/07/2011,11.07975642
17/07/2011,11.1114621
18/07/2011,11.10722944
19/07/2011,11.11357904
20/07/2011,11.09876896
21/07/2011,11.07553584
22/07/2011,11.06077645
23/07/2011,11.08397861
24/07/2011,11.10934557
25/07/2011,11.041829
26/07/2011,10.96218581
27/07/2011,10.93090608
28/07/2011,10.91633943
29/07/2011,10.9017922
30/07/2011,10.89141318
31/07/2011,10.87275585
1/08/2011,10.85413048
2/08/2011,10.81491497
3/08/2011,10.7205579
4/08/2011,10.66149547
5/08/2011,10.5725043
6/08/2011,10.57049043
7/08/2011,10.63715113
8/08/2011,10.67368853
9/08/2011,10.68182498
10/08/2011,10.68182498
11/08/2011,10.69404129
12/08/2011,10.68386006
13/08/2011,10.62702407
14/08/2011,10.60679886
15/08/2011,10.59670069
16/08/2011,10.55037282
17/08/2011,10.52828766
18/08/2011,10.49824602
19/08/2011,10.52628221
20/08/2011,10.52628221
21/08/2011,10.50624873
22/08/2011,10.46230918
23/08/2011,10.42053832
24/08/2011,10.39080414
25/08/2011,10.35918118
26/08/2011,10.32765447
27/08/2011,10.26880026
28/08/2011,10.24925682
29/08/2011,10.24535259
30/08/2011,10.23754861
31/08/2011,10.23169952
1/09/2011,10.24730452
2/09/2011,10.23754861
3/09/2011,10.19667511
4/09/2011,10.15016232
5/09/2011,10.08463217
6/09/2011,10.04628282
7/09/2011,10.03671829
8/09/2011,10.08463217
9/09/2011,10.107712
10/09/2011,10.16564296
11/09/2011,10.2141723
12/09/2011,10.25511594
13/09/2011,10.28446184
14/09/2011,10.28838097
15/09/2011,10.23559854
16/09/2011,10.16951681
17/09/2011,10.11349021
18/09/2011,10.06927489
19/09/2011,10.00236132
20/09/2011,9.977621121
21/09/2011,10.00236132
22/09/2011,9.977621121
23/09/2011,9.907541128
24/09/2011,9.877388918
25/09/2011,9.898108688
26/09/2011,9.951046259
27/09/2011,9.935892415
28/09/2011,9.856712521
29/09/2011,9.783753436
30/09/2011,9.774438847
1/10/2011,9.832332573
2/10/2011,9.920761647
3/10/2011,9.95483833
4/10/2011,9.894338227
5/10/2011,9.809881532
6/10/2011,9.746548256
7/10/2011,9.722440793
8/10/2011,9.674404603
9/10/2011,9.646799452
10/10/2011,9.613777225
11/10/2011,9.622938711
12/10/2011,9.628439792
13/10/2011,9.608284521
14/10/2011,9.537164292
15/10/2011,9.481008546
16/10/2011,9.426979118
17/10/2011,9.418004195
18/10/2011,9.41083041
19/10/2011,9.353636492
20/10/2011,9.245571659
21/10/2011,9.173640397
22/10/2011,9.192883915
23/10/2011,9.168399159
24/10/2011,9.072838748
25/10/2011,8.974854273
26/10/2011,8.979984869
27/10/2011,9.014263871
28/10/2011,8.973144726
29/10/2011,8.888081281
30/10/2011,8.900280537
31/10/2011,8.912496538
1/11/2011,8.924729306
2/11/2011,8.936978863
3/11/2011,8.949245234
